Index_x,CardNo,Sex,Major,AccessCardNo,Index_y,Date,Address,Access,Describe,Time
1742,181742,女,18工程造价,19117354,1348057.0,2019/4/8,飞凤轩[进门],1.0,允许通过,19:23
1742,181742,女,18工程造价,19117354,1348371.0,2019/4/9,飞凤轩[进门],1.0,允许通过,08:42
1742,181742,女,18工程造价,19117354,1348548.0,2019/4/9,飞凤轩[出门],1.0,允许通过,13:33
1742,181742,女,18工程造价,19117354,1349563.0,2019/4/10,飞凤轩[出门],1.0,允许通过,13:36
1742,181742,女,18工程造价,19117354,1350135.0,2019/4/10,飞凤轩[进门],1.0,允许通过,18:45
1742,181742,女,18工程造价,19117354,1350367.0,2019/4/10,飞凤轩[进门],1.0,允许通过,00:00
1742,181742,女,18工程造价,19117354,1351928.0,2019/4/12,飞凤轩[进门],1.0,允许通过,09:58
1742,181742,女,18工程造价,19117354,1353913.0,2019/4/12,飞凤轩[出门],1.0,允许通过,13:34
1742,181742,女,18工程造价,19117354,1355271.0,2019/4/14,飞凤轩[出门],1.0,允许通过,07:40
1742,181742,女,18工程造价,19117354,1356101.0,2019/4/14,飞凤轩[出门],1.0,允许通过,20:33
1742,181742,女,18工程造价,19117354,1356107.0,2019/4/14,飞凤轩[进门],1.0,允许通过,20:36
1742,181742,女,18工程造价,19117354,1357017.0,2019/4/15,飞凤轩[进门],1.0,允许通过,09:28
1742,181742,女,18工程造价,19117354,1357886.0,2019/4/15,飞凤轩[出门],1.0,允许通过,13:32
1742,181742,女,18工程造价,19117354,1358015.0,2019/4/15,飞凤轩[出门],1.0,允许通过,18:36
1742,181742,女,18工程造价,19117354,1358614.0,2019/4/16,飞凤轩[出门],1.0,允许通过,13:33
1742,181742,女,18工程造价,19117354,1359688.0,2019/4/17,飞凤轩[出门],1.0,允许通过,13:36
1742,181742,女,18工程造价,19117354,1362975.0,2019/4/20,飞凤轩[出门],1.0,允许通过,09:09
1742,181742,女,18工程造价,19117354,1365887.0,2019/4/21,飞凤轩[进门],1.0,允许通过,14:26
1742,181742,女,18工程造价,19117354,1366456.0,2019/4/22,飞凤轩[出门],1.0,允许通过,13:36
1742,181742,女,18工程造价,19117354,1367756.0,2019/4/22,飞凤轩[进门],1.0,允许通过,19:10
1742,181742,女,18工程造价,19117354,1368123.0,2019/4/23,飞凤轩[出门],1.0,允许通过,09:12
1742,181742,女,18工程造价,19117354,1368378.0,2019/4/23,飞凤轩[进门],1.0,允许通过,18:55
1742,181742,女,18工程造价,19117354,1368414.0,2019/4/23,飞凤轩[出门],1.0,允许通过,19:29
1742,181742,女,18工程造价,19117354,1369495.0,2019/4/25,飞凤轩[出门],1.0,允许通过,13:34
1742,181742,女,18工程造价,19117354,1370165.0,2019/4/25,飞凤轩[出门],1.0,允许通过,18:35
1742,181742,女,18工程造价,19117354,1373680.0,2019/4/26,飞凤轩[进门],1.0,允许通过,22:16
1742,181742,女,18工程造价,19117354,1373845.0,2019/4/27,飞凤轩[出门],1.0,允许通过,08:31
1742,181742,女,18工程造价,19117354,1374302.0,2019/4/27,飞凤轩[出门],1.0,允许通过,19:41
1742,181742,女,18工程造价,19117354,1374306.0,2019/4/27,飞凤轩[进门],1.0,允许通过,19:43
1742,181742,女,18工程造价,19117354,1374740.0,2019/4/28,飞凤轩[出门],1.0,允许通过,19:47
1743,181743,女,18工程造价,19359866,1331404.0,2019/4/1,飞凤轩[出门],1.0,允许通过,06:34
1743,181743,女,18工程造价,19359866,1331444.0,2019/4/1,飞凤轩[进门],1.0,允许通过,07:26
1743,181743,女,18工程造价,19359866,1334874.0,2019/4/5,飞凤轩[出门],1.0,允许通过,09:53
1743,181743,女,18工程造价,19359866,1334917.0,2019/4/5,飞凤轩[进门],1.0,允许通过,10:43
1743,181743,女,18工程造价,19359866,1335410.0,2019/4/5,飞凤轩[出门],1.0,允许通过,22:45
1743,181743,女,18工程造价,19359866,1335416.0,2019/4/5,飞凤轩[进门],1.0,允许通过,22:51
1743,181743,女,18工程造价,19359866,1335568.0,2019/4/6,飞凤轩[进门],1.0,允许通过,09:13
1743,181743,女,18工程造价,19359866,1335732.0,2019/4/6,飞凤轩[出门],1.0,允许通过,15:55
1743,181743,女,18工程造价,19359866,1335748.0,2019/4/6,飞凤轩[进门],1.0,允许通过,16:18
1743,181743,女,18工程造价,19359866,1335834.0,2019/4/6,飞凤轩[出门],1.0,允许通过,17:41
1743,181743,女,18工程造价,19359866,1336200.0,2019/4/7,飞凤轩[出门],1.0,允许通过,08:14
1743,181743,女,18工程造价,19359866,1336232.0,2019/4/7,飞凤轩[进门],1.0,允许通过,08:54
1743,181743,女,18工程造价,19359866,1336388.0,2019/4/7,飞凤轩[出门],1.0,允许通过,11:55
1743,181743,女,18工程造价,19359866,1336506.0,2019/4/7,飞凤轩[进门],1.0,允许通过,13:43
1743,181743,女,18工程造价,19359866,1336759.0,2019/4/7,飞凤轩[进门],1.0,允许通过,17:52
1743,181743,女,18工程造价,19359866,1336766.0,2019/4/7,飞凤轩[出门],1.0,允许通过,17:56
1743,181743,女,18工程造价,19359866,1336785.0,2019/4/7,飞凤轩[进门],1.0,允许通过,00:00
1743,181743,女,18工程造价,19359866,1336843.0,2019/4/7,飞凤轩[进门],1.0,允许通过,18:32
1743,181743,女,18工程造价,19359866,1337233.0,2019/4/3,飞凤轩[出门],1.0,允许通过,06:35
1743,181743,女,18工程造价,19359866,1341212.0,2019/4/2,飞凤轩[出门],1.0,允许通过,09:45
1743,181743,女,18工程造价,19359866,1341321.0,2019/4/2,飞凤轩[出门],1.0,允许通过,14:53
1743,181743,女,18工程造价,19359866,1341334.0,2019/4/2,飞凤轩[进门],1.0,允许通过,00:00
1743,181743,女,18工程造价,19359866,1344137.0,2019/4/2,飞凤轩[进门],1.0,允许通过,21:49
1743,181743,女,18工程造价,19359866,1344453.0,2019/4/29,飞凤轩[出门],1.0,允许通过,09:44
1743,181743,女,18工程造价,19359866,1345262.0,2019/4/30,飞凤轩[出门],1.0,允许通过,06:21
1743,181743,女,18工程造价,19359866,1345301.0,2019/4/30,飞凤轩[进门],1.0,允许通过,07:41
1743,181743,女,18工程造价,19359866,1345318.0,2019/4/30,飞凤轩[出门],1.0,允许通过,07:52
1743,181743,女,18工程造价,19359866,1345343.0,2019/4/30,飞凤轩[出门],1.0,允许通过,08:10
1743,181743,女,18工程造价,19359866,1346099.0,2019/4/8,飞凤轩[出门],1.0,允许通过,06:30
1743,181743,女,18工程造价,19359866,1348984.0,2019/4/10,飞凤轩[出门],1.0,允许通过,06:38
1743,181743,女,18工程造价,19359866,1355238.0,2019/4/14,飞凤轩[出门],1.0,允许通过,00:00
1743,181743,女,18工程造价,19359866,1355312.0,2019/4/14,飞凤轩[进门],1.0,允许通过,08:25
1743,181743,女,18工程造价,19359866,1355329.0,2019/4/14,飞凤轩[出门],1.0,允许通过,08:41
1743,181743,女,18工程造价,19359866,1356364.0,2019/4/15,飞凤轩[出门],1.0,允许通过,06:38
1743,181743,女,18工程造价,19359866,1357914.0,2019/4/15,飞凤轩[出门],1.0,允许通过,14:38
1743,181743,女,18工程造价,19359866,1357915.0,2019/4/15,飞凤轩[进门],1.0,允许通过,14:39
1743,181743,女,18工程造价,19359866,1358432.0,2019/4/16,飞凤轩[出门],1.0,允许通过,06:41
1743,181743,女,18工程造价,19359866,1365562.0,2019/4/21,飞凤轩[出门],1.0,允许通过,07:22
1743,181743,女,18工程造价,19359866,1365610.0,2019/4/21,飞凤轩[进门],1.0,允许通过,08:13
1743,181743,女,18工程造价,19359866,1365921.0,2019/4/21,飞凤轩[进门],1.0,允许通过,00:00
1743,181743,女,18工程造价,19359866,1365937.0,2019/4/21,飞凤轩[进门],1.0,允许通过,15:35
1743,181743,女,18工程造价,19359866,1365945.0,2019/4/21,飞凤轩[出门],1.0,允许通过,15:41
1743,181743,女,18工程造价,19359866,1366016.0,2019/4/21,飞凤轩[进门],1.0,允许通过,18:17
1743,181743,女,18工程造价,19359866,1366433.0,2019/4/22,飞凤轩[出门],1.0,允许通过,06:39
1743,181743,女,18工程造价,19359866,1366434.0,2019/4/22,飞凤轩[进门],1.0,允许通过,06:40
1743,181743,女,18工程造价,19359866,1368078.0,2019/4/23,飞凤轩[出门],1.0,允许通过,06:38
1743,181743,女,18工程造价,19359866,1368633.0,2019/4/24,飞凤轩[出门],1.0,允许通过,06:50
1743,181743,女,18工程造价,19359866,1373672.0,2019/4/26,飞凤轩[出门],1.0,允许通过,22:09
1743,181743,女,18工程造价,19359866,1374190.0,2019/4/27,飞凤轩[出门],1.0,允许通过,13:34
1743,181743,女,18工程造价,19359866,1374198.0,2019/4/27,飞凤轩[进门],1.0,允许通过,13:48
1743,181743,女,18工程造价,19359866,1374303.0,2019/4/27,飞凤轩[出门],1.0,允许通过,19:41
1743,181743,女,18工程造价,19359866,1374870.0,2019/4/28,飞凤轩[出门],1.0,允许通过,22:39
1743,181743,女,18工程造价,19359866,1374875.0,2019/4/28,飞凤轩[出门],1.0,允许通过,22:54
1744,181744,女,18工程造价,20616714,1334828.0,2019/4/5,飞凤轩[出门],1.0,允许通过,09:04
1744,181744,女,18工程造价,20616714,1336057.0,2019/4/6,飞凤轩[进门],1.0,允许通过,21:42
1744,181744,女,18工程造价,20616714,1336263.0,2019/4/7,飞凤轩[出门],1.0,允许通过,09:50
1744,181744,女,18工程造价,20616714,1339428.0,2019/4/3,飞凤轩[出门],1.0,允许通过,21:49
1744,181744,女,18工程造价,20616714,1343840.0,2019/4/2,飞凤轩[出门],1.0,允许通过,18:33
1744,181744,女,18工程造价,20616714,1343852.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:38
1744,181744,女,18工程造价,20616714,1344511.0,2019/4/29,飞凤轩[出门],1.0,允许通过,10:44
1744,181744,女,18工程造价,20616714,1344823.0,2019/4/29,飞凤轩[出门],1.0,允许通过,18:25
1744,181744,女,18工程造价,20616714,1345971.0,2019/4/30,飞凤轩[进门],1.0,允许通过,21:51
1744,181744,女,18工程造价,20616714,1349511.0,2019/4/10,飞凤轩[进门],1.0,允许通过,10:09
1744,181744,女,18工程造价,20616714,1349526.0,2019/4/10,飞凤轩[出门],1.0,允许通过,10:34
1744,181744,女,18工程造价,20616714,1349529.0,2019/4/10,飞凤轩[进门],1.0,允许通过,10:39
1744,181744,女,18工程造价,20616714,1350625.0,2019/4/11,飞凤轩[进门],1.0,允许通过,11:10
1744,181744,女,18工程造价,20616714,1354129.0,2019/4/12,飞凤轩[出门],1.0,允许通过,20:33
1744,181744,女,18工程造价,20616714,1354247.0,2019/4/12,飞凤轩[进门],1.0,允许通过,21:55
1744,181744,女,18工程造价,20616714,1356178.0,2019/4/14,飞凤轩[进门],1.0,允许通过,21:28
1744,181744,女,18工程造价,20616714,1361259.0,2019/4/18,飞凤轩[进门],1.0,允许通过,19:17
1744,181744,女,18工程造价,20616714,1361432.0,2019/4/18,飞凤轩[出门],1.0,允许通过,21:28
1744,181744,女,18工程造价,20616714,1361514.0,2019/4/18,飞凤轩[进门],1.0,允许通过,22:23
1744,181744,女,18工程造价,20616714,1374348.0,2019/4/27,飞凤轩[出门],1.0,允许通过,20:28
1744,181744,女,18工程造价,20616714,1374420.0,2019/4/27,飞凤轩[进门],1.0,允许通过,21:53
1746,181746,女,18工程造价,21838010,1331472.0,2019/4/1,飞凤轩[出门],1.0,允许通过,08:19
1746,181746,女,18工程造价,21838010,1334399.0,2019/4/1,飞凤轩[进门],1.0,允许通过,19:21
1746,181746,女,18工程造价,21838010,1334765.0,2019/4/5,飞凤轩[出门],1.0,允许通过,08:13
1746,181746,女,18工程造价,21838010,1335135.0,2019/4/5,飞凤轩[出门],1.0,允许通过,13:26
1746,181746,女,18工程造价,21838010,1335413.0,2019/4/5,飞凤轩[进门],1.0,允许通过,22:50
1746,181746,女,18工程造价,21838010,1335548.0,2019/4/6,飞凤轩[出门],1.0,允许通过,08:54
1746,181746,女,18工程造价,21838010,1335653.0,2019/4/6,飞凤轩[出门],1.0,允许通过,13:36
1746,181746,女,18工程造价,21838010,1336115.0,2019/4/6,飞凤轩[进门],1.0,允许通过,22:54
1746,181746,女,18工程造价,21838010,1336256.0,2019/4/7,飞凤轩[出门],1.0,允许通过,09:37
1746,181746,女,18工程造价,21838010,1336349.0,2019/4/7,飞凤轩[进门],1.0,允许通过,11:33
1746,181746,女,18工程造价,21838010,1336695.0,2019/4/7,飞凤轩[出门],1.0,允许通过,17:17
1746,181746,女,18工程造价,21838010,1336791.0,2019/4/7,飞凤轩[进门],1.0,允许通过,00:00
1746,181746,女,18工程造价,21838010,1337381.0,2019/4/3,飞凤轩[进门],1.0,允许通过,13:29
1746,181746,女,18工程造价,21838010,1340347.0,2019/4/4,飞凤轩[进门],1.0,允许通过,00:00
1746,181746,女,18工程造价,21838010,1341128.0,2019/4/2,飞凤轩[出门],1.0,允许通过,08:26
1746,181746,女,18工程造价,21838010,1343758.0,2019/4/2,飞凤轩[进门],1.0,允许通过,16:40
1746,181746,女,18工程造价,21838010,1343884.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:56
1746,181746,女,18工程造价,21838010,1343890.0,2019/4/2,飞凤轩[出门],1.0,允许通过,18:59
1746,181746,女,18工程造价,21838010,1344388.0,2019/4/29,飞凤轩[出门],1.0,允许通过,08:47
1746,181746,女,18工程造价,21838010,1344508.0,2019/4/29,飞凤轩[进门],1.0,允许通过,10:42
1746,181746,女,18工程造价,21838010,1344989.0,2019/4/29,飞凤轩[进门],1.0,允许通过,19:47
1746,181746,女,18工程造价,21838010,1345116.0,2019/4/29,飞凤轩[进门],1.0,允许通过,21:22
1746,181746,女,18工程造价,21838010,1345131.0,2019/4/29,飞凤轩[出门],1.0,允许通过,21:38
1746,181746,女,18工程造价,21838010,1345514.0,2019/4/30,飞凤轩[出门],1.0,允许通过,10:23
1746,181746,女,18工程造价,21838010,1345720.0,2019/4/30,飞凤轩[进门],1.0,允许通过,19:09
1746,181746,女,18工程造价,21838010,1345827.0,2019/4/30,飞凤轩[出门],1.0,允许通过,20:16
1746,181746,女,18工程造价,21838010,1348925.0,2019/4/9,飞凤轩[进门],1.0,允许通过,22:42
1746,181746,女,18工程造价,21838010,1351440.0,2019/4/11,飞凤轩[出门],1.0,允许通过,20:46
1746,181746,女,18工程造价,21838010,1351481.0,2019/4/11,飞凤轩[进门],1.0,允许通过,21:18
1746,181746,女,18工程造价,21838010,1351959.0,2019/4/12,飞凤轩[出门],1.0,允许通过,10:41
1746,181746,女,18工程造价,21838010,1354527.0,2019/4/13,飞凤轩[出门],1.0,允许通过,09:42
1746,181746,女,18工程造价,21838010,1355229.0,2019/4/14,飞凤轩[出门],1.0,允许通过,06:50
1746,181746,女,18工程造价,21838010,1355232.0,2019/4/14,飞凤轩[进门],1.0,允许通过,06:54
1746,181746,女,18工程造价,21838010,1356004.0,2019/4/14,飞凤轩[出门],1.0,允许通过,19:36
1746,181746,女,18工程造价,21838010,1356212.0,2019/4/14,飞凤轩[进门],1.0,允许通过,21:50
1746,181746,女,18工程造价,21838010,1356398.0,2019/4/15,飞凤轩[出门],1.0,允许通过,08:50
1746,181746,女,18工程造价,21838010,1358202.0,2019/4/15,飞凤轩[进门],1.0,允许通过,20:46
1746,181746,女,18工程造价,21838010,1358294.0,2019/4/15,飞凤轩[出门],1.0,允许通过,21:46
1746,181746,女,18工程造价,21838010,1358752.0,2019/4/16,飞凤轩[出门],1.0,允许通过,19:03
1746,181746,女,18工程造价,21838010,1358956.0,2019/4/16,飞凤轩[进门],1.0,允许通过,21:38
1746,181746,女,18工程造价,21838010,1359004.0,2019/4/16,飞凤轩[出门],1.0,允许通过,22:01
1746,181746,女,18工程造价,21838010,1359520.0,2019/4/17,飞凤轩[进门],1.0,允许通过,09:29
1746,181746,女,18工程造价,21838010,1359555.0,2019/4/17,飞凤轩[出门],1.0,允许通过,09:49
1746,181746,女,18工程造价,21838010,1361270.0,2019/4/18,飞凤轩[进门],1.0,允许通过,19:27
1746,181746,女,18工程造价,21838010,1361294.0,2019/4/18,飞凤轩[出门],1.0,允许通过,19:42
1746,181746,女,18工程造价,21838010,1362596.0,2019/4/19,飞凤轩[进门],1.0,允许通过,19:24
1746,181746,女,18工程造价,21838010,1362646.0,2019/4/19,飞凤轩[出门],1.0,允许通过,19:55
1746,181746,女,18工程造价,21838010,1362940.0,2019/4/20,飞凤轩[出门],1.0,允许通过,08:41
1746,181746,女,18工程造价,21838010,1365477.0,2019/4/20,飞凤轩[出门],1.0,允许通过,22:53
1746,181746,女,18工程造价,21838010,1365598.0,2019/4/21,飞凤轩[出门],1.0,允许通过,08:04
1746,181746,女,18工程造价,21838010,1365726.0,2019/4/21,飞凤轩[进门],1.0,允许通过,00:00
1746,181746,女,18工程造价,21838010,1369255.0,2019/4/24,飞凤轩[出门],1.0,允许通过,22:23
1746,181746,女,18工程造价,21838010,1369275.0,2019/4/24,飞凤轩[进门],1.0,允许通过,22:50
1746,181746,女,18工程造价,21838010,1369493.0,2019/4/25,飞凤轩[出门],1.0,允许通过,13:32
1747,181747,女,18工程造价,22019866,1331452.0,2019/4/1,飞凤轩[出门],1.0,允许通过,07:30
1747,181747,女,18工程造价,22019866,1334429.0,2019/4/1,飞凤轩[进门],1.0,允许通过,19:52
1747,181747,女,18工程造价,22019866,1335420.0,2019/4/5,飞凤轩[出门],1.0,允许通过,23:00
1747,181747,女,18工程造价,22019866,1335465.0,2019/4/6,飞凤轩[出门],1.0,允许通过,00:00
1747,181747,女,18工程造价,22019866,1335647.0,2019/4/6,飞凤轩[进门],1.0,允许通过,13:32
1747,181747,女,18工程造价,22019866,1335915.0,2019/4/6,飞凤轩[出门],1.0,允许通过,18:48
1747,181747,女,18工程造价,22019866,1336409.0,2019/4/7,飞凤轩[出门],1.0,允许通过,12:05
1747,181747,女,18工程造价,22019866,1336423.0,2019/4/7,飞凤轩[进门],1.0,允许通过,12:13
1747,181747,女,18工程造价,22019866,1336943.0,2019/4/7,飞凤轩[出门],1.0,允许通过,19:39
1747,181747,女,18工程造价,22019866,1337005.0,2019/4/7,飞凤轩[进门],1.0,允许通过,20:26
1747,181747,女,18工程造价,22019866,1341137.0,2019/4/2,飞凤轩[出门],1.0,允许通过,08:32
1747,181747,女,18工程造价,22019866,1343815.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:20
1747,181747,女,18工程造价,22019866,1343865.0,2019/4/2,飞凤轩[出门],1.0,允许通过,18:47
1747,181747,女,18工程造价,22019866,1343876.0,2019/4/2,飞凤轩[进门],1.0,允许通过,18:52
1747,181747,女,18工程造价,22019866,1344414.0,2019/4/29,飞凤轩[出门],1.0,允许通过,00:00
1747,181747,女,18工程造价,22019866,1348700.0,2019/4/9,飞凤轩[出门],1.0,允许通过,19:07
1747,181747,女,18工程造价,22019866,1349596.0,2019/4/10,飞凤轩[进门],1.0,允许通过,00:00
1747,181747,女,18工程造价,22019866,1354010.0,2019/4/12,飞凤轩[出门],1.0,允许通过,19:24
1747,181747,女,18工程造价,22019866,1354033.0,2019/4/12,飞凤轩[进门],1.0,允许通过,19:39
1747,181747,女,18工程造价,22019866,1354402.0,2019/4/13,飞凤轩[出门],1.0,允许通过,06:55
1747,181747,女,18工程造价,22019866,1358458.0,2019/4/16,飞凤轩[出门],1.0,允许通过,08:29
1747,181747,女,18工程造价,22019866,1358460.0,2019/4/16,飞凤轩[出门],1.0,允许通过,08:31
1747,181747,女,18工程造价,22019866,1360233.0,2019/4/17,飞凤轩[出门],1.0,允许通过,21:50
1747,181747,女,18工程造价,22019866,1362746.0,2019/4/19,飞凤轩[进门],1.0,允许通过,21:11
1747,181747,女,18工程造价,22019866,1366182.0,2019/4/21,飞凤轩[出门],1.0,允许通过,00:00
1747,181747,女,18工程造价,22019866,1366219.0,2019/4/21,飞凤轩[进门],1.0,允许通过,20:29
1747,181747,女,18工程造价,22019866,1366516.0,2019/4/22,飞凤轩[进门],1.0,允许通过,15:40
1747,181747,女,18工程造价,22019866,1368288.0,2019/4/23,飞凤轩[进门],1.0,允许通过,14:06
1747,181747,女,18工程造价,22019866,1370599.0,2019/4/26,飞凤轩[出门],1.0,允许通过,10:13
1747,181747,女,18工程造价,22019866,1373894.0,2019/4/27,飞凤轩[出门],1.0,允许通过,09:19
1747,181747,女,18工程造价,22019866,1374254.0,2019/4/27,飞凤轩[进门],1.0,允许通过,15:52
1747,181747,女,18工程造价,22019866,1374380.0,2019/4/27,飞凤轩[出门],1.0,允许通过,00:00
1747,181747,女,18工程造价,22019866,1374387.0,2019/4/27,飞凤轩[进门],1.0,允许通过,21:21
1747,181747,女,18工程造价,22019866,1374566.0,2019/4/28,飞凤轩[进门],1.0,允许通过,08:47
1747,181747,女,18工程造价,22019866,1374590.0,2019/4/28,飞凤轩[出门],1.0,允许通过,09:25
1747,181747,女,18工程造价,22019866,1374774.0,2019/4/28,飞凤轩[进门],1.0,允许通过,20:27
1748,181748,女,18工程造价,20163098,1334588.0,2019/4/1,飞凤轩[进门],1.0,允许通过,00:00
1748,181748,女,18工程造价,20163098,1334994.0,2019/4/5,飞凤轩[出门],1.0,允许通过,11:40
1748,181748,女,18工程造价,20163098,1334996.0,2019/4/5,飞凤轩[进门],1.0,允许通过,11:41
1748,181748,女,18工程造价,20163098,1335034.0,2019/4/5,飞凤轩[出门],1.0,允许通过,11:57
1748,181748,女,18工程造价,20163098,1335033.0,2019/4/5,飞凤轩[出门],1.0,允许通过,11:57
1748,181748,女,18工程造价,20163098,1336806.0,2019/4/7,飞凤轩[进门],1.0,允许通过,18:15
1748,181748,女,18工程造价,20163098,1336870.0,2019/4/7,飞凤轩[出门],1.0,允许通过,18:45
1748,181748,女,18工程造价,20163098,1336879.0,2019/4/7,飞凤轩[进门],1.0,允许通过,18:51
1748,181748,女,18工程造价,20163098,1337122.0,2019/4/7,飞凤轩[进门],1.0,允许通过,21:52
1748,181748,女,18工程造价,20163098,1339156.0,2019/4/3,飞凤轩[进门],1.0,允许通过,18:31
1748,181748,女,18工程造价,20163098,1341223.0,2019/4/2,飞凤轩[出门],1.0,允许通过,09:51
1748,181748,女,18工程造价,20163098,1341227.0,2019/4/2,飞凤轩[进门],1.0,允许通过,09:53
1748,181748,女,18工程造价,20163098,1341398.0,2019/4/2,飞凤轩[出门],1.0,允许通过,16:13
1748,181748,女,18工程造价,20163098,1344119.0,2019/4/2,飞凤轩[进门],1.0,允许通过,21:33
1748,181748,女,18工程造价,20163098,1344835.0,2019/4/29,飞凤轩[出门],1.0,允许通过,18:30
1748,181748,女,18工程造价,20163098,1345785.0,2019/4/30,飞凤轩[出门],1.0,允许通过,19:47
1748,181748,女,18工程造价,20163098,1350148.0,2019/4/10,飞凤轩[进门],1.0,允许通过,18:51
1748,181748,女,18工程造价,20163098,1350568.0,2019/4/11,飞凤轩[出门],1.0,允许通过,09:52
1748,181748,女,18工程造价,20163098,1354770.0,2019/4/13,飞凤轩[出门],1.0,允许通过,13:28
1748,181748,女,18工程造价,20163098,1354782.0,2019/4/13,飞凤轩[进门],1.0,允许通过,13:41
1748,181748,女,18工程造价,20163098,1355034.0,2019/4/13,飞凤轩[出门],1.0,允许通过,20:50
1748,181748,女,18工程造价,20163098,1355035.0,2019/4/13,飞凤轩[进门],1.0,允许通过,20:50
1748,181748,女,18工程造价,20163098,1355584.0,2019/4/14,飞凤轩[出门],1.0,允许通过,11:46
1748,181748,女,18工程造价,20163098,1355597.0,2019/4/14,飞凤轩[进门],1.0,允许通过,11:51
1748,181748,女,18工程造价,20163098,1356230.0,2019/4/14,飞凤轩[进门],1.0,允许通过,21:57
1748,181748,女,18工程造价,20163098,1358032.0,2019/4/15,飞凤轩[进门],1.0,允许通过,18:48
1748,181748,女,18工程造价,20163098,1358042.0,2019/4/15,飞凤轩[出门],1.0,允许通过,18:53
1748,181748,女,18工程造价,20163098,1358704.0,2019/4/16,飞凤轩[出门],1.0,允许通过,18:35
1748,181748,女,18工程造价,20163098,1359693.0,2019/4/17,飞凤轩[进门],1.0,允许通过,13:39
1748,181748,女,18工程造价,20163098,1359694.0,2019/4/17,飞凤轩[进门],1.0,允许通过,13:41
1748,181748,女,18工程造价,20163098,1359699.0,2019/4/17,飞凤轩[出门],1.0,允许通过,13:47
1748,181748,女,18工程造价,20163098,1359708.0,2019/4/17,飞凤轩[出门],1.0,允许通过,13:58
1748,181748,女,18工程造价,20163098,1360418.0,2019/4/18,飞凤轩[出门],1.0,允许通过,09:39
1748,181748,女,18工程造价,20163098,1367792.0,2019/4/22,飞凤轩[出门],1.0,允许通过,19:30
1748,181748,女,18工程造价,20163098,1368316.0,2019/4/23,飞凤轩[进门],1.0,允许通过,18:17
1748,181748,女,18工程造价,20163098,1368333.0,2019/4/23,飞凤轩[出门],1.0,允许通过,18:25
1748,181748,女,18工程造价,20163098,1368539.0,2019/4/23,飞凤轩[出门],1.0,允许通过,00:00
1748,181748,女,18工程造价,20163098,1368543.0,2019/4/23,飞凤轩[进门],1.0,允许通过,22:15
1748,181748,女,18工程造价,20163098,1373558.0,2019/4/26,飞凤轩[进门],1.0,允许通过,20:09
1748,181748,女,18工程造价,20163098,1373965.0,2019/4/27,飞凤轩[进门],1.0,允许通过,10:43
1750,181750,女,18工程造价,19706458,1337167.0,2019/4/7,飞凤轩[进门],1.0,允许通过,22:34
1750,181750,女,18工程造价,19706458,1337305.0,2019/4/3,飞凤轩[出门],1.0,允许通过,09:46
1750,181750,女,18工程造价,19706458,1337304.0,2019/4/3,飞凤轩[出门],1.0,允许通过,09:46
1750,181750,女,18工程造价,19706458,1337391.0,2019/4/3,飞凤轩[进门],1.0,允许通过,13:40
1750,181750,女,18工程造价,19706458,1339109.0,2019/4/3,飞凤轩[出门],1.0,允许通过,18:13
1750,181750,女,18工程造价,19706458,1339442.0,2019/4/3,飞凤轩[进门],1.0,允许通过,21:58
1750,181750,女,18工程造价,19706458,1340702.0,2019/4/4,飞凤轩[进门],1.0,允许通过,18:29
1750,181750,女,18工程造价,19706458,1340910.0,2019/4/4,飞凤轩[出门],1.0,允许通过,21:05
1750,181750,女,18工程造价,19706458,1341300.0,2019/4/2,飞凤轩[进门],1.0,允许通过,13:52
1750,181750,女,18工程造价,19706458,1344112.0,2019/4/2,飞凤轩[出门],1.0,允许通过,21:30
1750,181750,女,18工程造价,19706458,1344229.0,2019/4/2,飞凤轩[出门],1.0,允许通过,23:06
1750,181750,女,18工程造价,19706458,1344273.0,2019/4/29,飞凤轩[出门],1.0,允许通过,02:45
1750,181750,女,18工程造价,19706458,1344995.0,2019/4/29,飞凤轩[出门],1.0,允许通过,19:51
1750,181750,女,18工程造价,19706458,1345045.0,2019/4/29,飞凤轩[进门],1.0,允许通过,20:24
1750,181750,女,18工程造价,19706458,1345242.0,2019/4/30,飞凤轩[出门],1.0,允许通过,00:19
1750,181750,女,18工程造价,19706458,1345253.0,2019/4/30,飞凤轩[进门],1.0,允许通过,01:38
1750,181750,女,18工程造价,19706458,1345991.0,2019/4/30,飞凤轩[出门],1.0,允许通过,00:00
1750,181750,女,18工程造价,19706458,1347980.0,2019/4/8,飞凤轩[出门],1.0,允许通过,18:39
1750,181750,女,18工程造价,19706458,1348017.0,2019/4/8,飞凤轩[进门],1.0,允许通过,19:03
1750,181750,女,18工程造价,19706458,1348271.0,2019/4/8,飞凤轩[出门],1.0,允许通过,00:00
1750,181750,女,18工程造价,19706458,1348656.0,2019/4/9,飞凤轩[出门],1.0,允许通过,18:35
1750,181750,女,18工程造价,19706458,1348773.0,2019/4/9,飞凤轩[出门],1.0,允许通过,20:33
1750,181750,女,18工程造价,19706458,1348970.0,2019/4/10,飞凤轩[进门],1.0,允许通过,03:02
1750,181750,女,18工程造价,19706458,1350560.0,2019/4/11,飞凤轩[出门],1.0,允许通过,09:47
