Index,AccessCardNo,Date,Address,Access,Describe,Time
1343644,20820189,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1343646,20820189,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1343645,20820189,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1343647,11759250,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1343649,11759250,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1343648,11759250,2019/4/8,第六教学楼[进门],1,允许通过,02:15
1341442,20820189,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341445,20820189,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341444,20820189,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341443,20820189,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341448,11759250,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341447,11759250,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341446,20820189,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341450,11759250,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1341449,11759250,2019/4/8,第五教学楼[出门],1,允许通过,02:16
1343650,15355876,2019/4/8,第六教学楼[进门],1,允许通过,02:18
1343651,11759250,2019/4/8,第六教学楼[出门],1,允许通过,02:28
1343652,11759250,2019/4/8,第六教学楼[出门],1,允许通过,02:34
1343653,20820189,2019/4/8,第六教学楼[出门],1,允许通过,02:35
1343654,20820189,2019/4/8,第六教学楼[出门],1,允许通过,02:35
1346092,11759250,2019/4/8,飞凤轩[进门],1,允许通过,02:40
1346093,11759250,2019/4/8,飞凤轩[进门],1,允许通过,02:40
1347023,11759250,2019/4/8,青鸾苑[进门],1,允许通过,03:32
1347024,11759250,2019/4/8,青鸾苑[进门],1,允许通过,03:32
1347025,11759250,2019/4/8,青鸾苑[出门],1,允许通过,03:32
1346094,11759250,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1346095,11759250,2019/4/8,飞凤轩[进门],1,允许通过,04:02
1343655,20820189,2019/4/8,第六教学楼[出门],1,允许通过,04:11
1343656,20820189,2019/4/8,第六教学楼[进门],1,允许通过,04:16
1343657,20820189,2019/4/8,第六教学楼[进门],1,允许通过,04:16
1343658,20820189,2019/4/8,第六教学楼[出门],1,允许通过,04:16
1343659,19650772,2019/4/8,第六教学楼[进门],1,允许通过,04:25
1346096,12135444,2019/4/8,飞凤轩[进门],1,允许通过,05:10
1343660,13432160,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1343661,642896,2019/4/8,第六教学楼[出门],1,允许通过,06:13
1346097,16650917,2019/4/8,飞凤轩[出门],1,允许通过,06:14
1343662,2405010,2019/4/8,第六教学楼[出门],1,允许通过,06:14
1343663,17150176,2019/4/8,第六教学楼[出门],1,允许通过,06:20
1343664,17705794,2019/4/8,第六教学楼[出门],1,允许通过,06:25
1343665,3364896,2019/4/8,第六教学楼[出门],1,允许通过,06:27
1346098,11641124,2019/4/8,飞凤轩[出门],1,允许通过,06:27
1346099,19359866,2019/4/8,飞凤轩[出门],1,允许通过,06:30
1346100,11759250,2019/4/8,飞凤轩[出门],1,允许通过,06:30
1346101,11759250,2019/4/8,飞凤轩[进门],1,允许通过,06:31
1346102,1356470,2019/4/8,飞凤轩[出门],1,允许通过,06:31
1346103,20531178,2019/4/8,飞凤轩[出门],1,允许通过,06:32
1346104,21747610,2019/4/8,飞凤轩[出门],1,允许通过,06:33
1346105,1326299,2019/4/8,飞凤轩[出门],1,允许通过,06:33
1343668,11848018,2019/4/8,第六教学楼[出门],1,允许通过,06:35
1346106,124859,2019/4/8,飞凤轩[出门],1,允许通过,06:36
1346107,21355962,2019/4/8,飞凤轩[出门],1,允许通过,06:36
1346108,16442340,2019/4/8,飞凤轩[出门],1,允许通过,06:37
1343669,1711003,2019/4/8,第六教学楼[出门],1,允许通过,06:37
1343670,20429546,2019/4/8,第六教学楼[出门],1,允许通过,06:37
1346109,15801451,2019/4/8,飞凤轩[出门],1,允许通过,06:38
1343671,416038,2019/4/8,第六教学楼[出门],1,允许通过,06:38
1346110,1238278,2019/4/8,飞凤轩[出门],1,允许通过,06:38
1346111,21727786,2019/4/8,飞凤轩[出门],1,允许通过,06:38
1343672,18934071,2019/4/8,第六教学楼[出门],1,允许通过,06:38
1343673,16230443,2019/4/8,第六教学楼[出门],1,允许通过,06:39
1343674,16751088,2019/4/8,第六教学楼[出门],1,允许通过,06:40
1343675,11110690,2019/4/8,第六教学楼[出门],1,允许通过,06:41
1343676,508779,2019/4/8,第六教学楼[出门],1,允许通过,06:41
1343677,21403626,2019/4/8,第六教学楼[出门],1,允许通过,06:42
1346112,22239680,2019/4/8,飞凤轩[出门],1,允许通过,06:42
1346113,19435482,2019/4/8,飞凤轩[出门],1,允许通过,06:43
1343678,22530682,2019/4/8,第六教学楼[出门],1,允许通过,06:43
1343679,22604240,2019/4/8,第六教学楼[出门],1,允许通过,06:43
1346114,419622,2019/4/8,飞凤轩[出门],1,允许通过,06:43
1343680,24801595,2019/4/8,第六教学楼[出门],1,允许通过,06:43
1343681,20619690,2019/4/8,第六教学楼[出门],1,允许通过,06:45
1346115,11759250,2019/4/8,飞凤轩[进门],1,允许通过,06:45
1343682,15158315,2019/4/8,第六教学楼[出门],1,允许通过,06:46
1343683,3801552,2019/4/8,第六教学楼[出门],1,允许通过,06:46
1343684,1021238,2019/4/8,第六教学楼[出门],1,允许通过,06:47
1343685,18850250,2019/4/8,第六教学楼[出门],1,允许通过,06:48
1343686,21446570,2019/4/8,第六教学楼[出门],1,允许通过,06:49
1343687,21457578,2019/4/8,第六教学楼[出门],1,允许通过,06:49
1343688,19834362,2019/4/8,第六教学楼[进门],1,允许通过,06:52
1343689,19262250,2019/4/8,第六教学楼[出门],1,允许通过,06:52
1347072,20337927,2019/4/8,第七教学楼[进门],1,允许通过,07:06
1347073,359446,2019/4/8,第七教学楼[进门],1,允许通过,07:07
1347074,18149415,2019/4/8,第七教学楼[进门],1,允许通过,00:00
1347075,20022544,2019/4/8,第七教学楼[进门],1,允许通过,07:21
1347026,19502391,2019/4/8,青鸾苑[出门],1,允许通过,07:22
1347027,19413607,2019/4/8,青鸾苑[出门],1,允许通过,07:24
1347076,5220132,2019/4/8,第七教学楼[进门],1,允许通过,07:25
1347028,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:25
1347031,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:26
1347030,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:26
1347029,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:26
1347032,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:26
1347033,23145655,2019/4/8,青鸾苑[出门],1,允许通过,07:28
1347077,21019626,2019/4/8,第七教学楼[进门],1,允许通过,07:30
1347078,10914426,2019/4/8,第七教学楼[进门],1,允许通过,07:34
1347079,1021670,2019/4/8,第七教学楼[进门],1,允许通过,07:34
1347034,21844756,2019/4/8,青鸾苑[进门],1,允许通过,07:35
1347080,22129044,2019/4/8,第七教学楼[进门],1,允许通过,07:35
1347035,245047,2019/4/8,青鸾苑[出门],1,允许通过,07:35
1347037,16645200,2019/4/8,青鸾苑[出门],1,允许通过,07:36
1347038,20506775,2019/4/8,青鸾苑[出门],1,允许通过,07:36
1347039,11759250,2019/4/8,青鸾苑[进门],1,允许通过,07:37
1347081,21822058,2019/4/8,第七教学楼[进门],1,允许通过,07:39
1341451,5013472,2019/4/8,第五教学楼[进门],1,允许通过,08:12
1346116,5617812,2019/4/8,飞凤轩[出门],1,允许通过,08:44
1346117,19117354,2019/4/8,飞凤轩[进门],1,允许通过,08:45
1346118,18550743,2019/4/8,飞凤轩[进门],1,允许通过,08:45
1346119,21405306,2019/4/8,飞凤轩[进门],1,允许通过,08:46
1346120,17431344,2019/4/8,飞凤轩[进门],1,允许通过,08:47
1346121,13132450,2019/4/8,飞凤轩[出门],1,允许通过,08:49
1346122,21317373,2019/4/8,飞凤轩[进门],1,允许通过,08:50
1346123,18550743,2019/4/8,飞凤轩[出门],1,允许通过,08:51
1346124,21162634,2019/4/8,飞凤轩[出门],1,允许通过,08:52
1346125,20801082,2019/4/8,飞凤轩[出门],1,允许通过,08:53
1346126,21162634,2019/4/8,飞凤轩[进门],1,允许通过,08:54
1346127,13741120,2019/4/8,飞凤轩[出门],1,允许通过,08:55
1346128,20717690,2019/4/8,飞凤轩[进门],1,允许通过,08:55
1346129,20801082,2019/4/8,飞凤轩[进门],1,允许通过,08:56
1346130,1108662,2019/4/8,飞凤轩[进门],1,允许通过,08:58
1346131,7518448,2019/4/8,飞凤轩[出门],1,允许通过,08:59
1346132,1108662,2019/4/8,飞凤轩[出门],1,允许通过,09:00
1346133,1338555,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1346134,13929133,2019/4/8,飞凤轩[出门],1,允许通过,09:04
1346135,15726708,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1346136,13929133,2019/4/8,飞凤轩[进门],1,允许通过,09:05
1346137,10119370,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1346138,204987,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1346139,21229194,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1346140,18753767,2019/4/8,飞凤轩[出门],1,允许通过,09:07
1346141,18542202,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1346142,15726708,2019/4/8,飞凤轩[进门],1,允许通过,09:09
1341452,23216400,2019/4/8,第五教学楼[进门],1,允许通过,09:09
1346143,204987,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1343691,24126591,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1346144,15953572,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1346145,22761586,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1343692,21609674,2019/4/8,第六教学楼[出门],1,允许通过,09:11
1346146,20940756,2019/4/8,飞凤轩[出门],1,允许通过,09:13
1346147,21844442,2019/4/8,飞凤轩[出门],1,允许通过,09:13
1343693,23521136,2019/4/8,第六教学楼[出门],1,允许通过,09:13
1343694,9644192,2019/4/8,第六教学楼[出门],1,允许通过,09:14
1343695,20111322,2019/4/8,第六教学楼[出门],1,允许通过,09:16
1343696,20111322,2019/4/8,第六教学楼[出门],1,允许通过,09:16
1343697,19355402,2019/4/8,第六教学楼[进门],1,允许通过,09:17
1346148,19213370,2019/4/8,飞凤轩[进门],1,允许通过,09:20
1343698,9442997,2019/4/8,第六教学楼[出门],1,允许通过,09:20
1346149,12022800,2019/4/8,飞凤轩[出门],1,允许通过,09:21
1346150,22761586,2019/4/8,飞凤轩[进门],1,允许通过,09:21
1346151,5363367,2019/4/8,飞凤轩[出门],1,允许通过,09:21
1343699,24126591,2019/4/8,第六教学楼[出门],1,允许通过,09:22
1346152,18421050,2019/4/8,飞凤轩[进门],1,允许通过,09:24
1346153,21011911,2019/4/8,飞凤轩[出门],1,允许通过,09:25
1347082,5854404,2019/4/8,第六教学楼[进门],1,允许通过,09:25
1347083,1647083,2019/4/8,第六教学楼[进门],1,允许通过,09:26
1347084,9442997,2019/4/8,第六教学楼[进门],1,允许通过,09:26
1347085,9442997,2019/4/8,第六教学楼[出门],1,允许通过,09:27
1347086,20703290,2019/4/8,第六教学楼[出门],1,允许通过,09:27
1347087,21561290,2019/4/8,第六教学楼[出门],1,允许通过,09:28
1347088,6714820,2019/4/8,第六教学楼[出门],1,允许通过,09:29
1347089,9442997,2019/4/8,第六教学楼[进门],1,允许通过,09:29
1347093,18432026,2019/4/8,飞凤轩[出门],1,允许通过,09:29
1347090,21706986,2019/4/8,第六教学楼[进门],1,允许通过,09:30
1347094,19845018,2019/4/8,飞凤轩[出门],1,允许通过,09:30
1347095,19658330,2019/4/8,飞凤轩[出门],1,允许通过,09:31
1347096,24453659,2019/4/8,飞凤轩[出门],1,允许通过,09:31
1347097,21501184,2019/4/8,飞凤轩[进门],1,允许通过,09:32
1347091,19933402,2019/4/8,第六教学楼[出门],1,允许通过,09:32
1347092,21712714,2019/4/8,第六教学楼[出门],1,允许通过,09:32
1347098,21947578,2019/4/8,飞凤轩[出门],1,允许通过,09:33
1347099,20756842,2019/4/8,飞凤轩[出门],1,允许通过,09:33
1347225,17222394,2019/4/8,飞凤轩[出门],1,允许通过,09:35
1347100,17258037,2019/4/8,第六教学楼[出门],1,允许通过,09:35
1347040,19617588,2019/4/8,青鸾苑[出门],1,允许通过,09:36
1347226,19119898,2019/4/8,飞凤轩[出门],1,允许通过,09:36
1347227,20717962,2019/4/8,飞凤轩[出门],1,允许通过,09:36
1347101,21155802,2019/4/8,第六教学楼[出门],1,允许通过,09:36
1347102,15628052,2019/4/8,第六教学楼[出门],1,允许通过,09:37
1347228,24918850,2019/4/8,飞凤轩[进门],1,允许通过,09:37
1347103,20105445,2019/4/8,第六教学楼[进门],1,允许通过,09:37
1347104,20105445,2019/4/8,第六教学楼[出门],1,允许通过,09:38
1347229,17407498,2019/4/8,飞凤轩[出门],1,允许通过,09:38
1347041,17314791,2019/4/8,青鸾苑[进门],1,允许通过,09:38
1347230,1032256,2019/4/8,飞凤轩[进门],1,允许通过,09:38
1347231,18039842,2019/4/8,飞凤轩[出门],1,允许通过,09:39
1347232,20627946,2019/4/8,飞凤轩[出门],1,允许通过,09:39
1347105,19518298,2019/4/8,第六教学楼[出门],1,允许通过,09:39
1347233,18506026,2019/4/8,飞凤轩[出门],1,允许通过,09:39
1347042,17820309,2019/4/8,青鸾苑[出门],1,允许通过,09:39
1347234,11901552,2019/4/8,飞凤轩[进门],1,允许通过,09:40
1347106,21101818,2019/4/8,第六教学楼[出门],1,允许通过,09:40
1347235,314498,2019/4/8,飞凤轩[进门],1,允许通过,09:40
1347107,19125322,2019/4/8,第六教学楼[出门],1,允许通过,09:40
1347236,20460928,2019/4/8,飞凤轩[出门],1,允许通过,09:42
1347237,13734244,2019/4/8,飞凤轩[出门],1,允许通过,09:42
1347238,21607994,2019/4/8,飞凤轩[出门],1,允许通过,09:42
1347108,21821642,2019/4/8,第六教学楼[出门],1,允许通过,09:42
1347109,7110939,2019/4/8,第六教学楼[出门],1,允许通过,09:43
1347239,7725856,2019/4/8,飞凤轩[进门],1,允许通过,09:43
1347110,17262901,2019/4/8,第六教学楼[出门],1,允许通过,09:43
1347240,21947482,2019/4/8,飞凤轩[出门],1,允许通过,09:44
1347111,19262250,2019/4/8,第六教学楼[出门],1,允许通过,09:44
1347043,6617844,2019/4/8,青鸾苑[出门],1,允许通过,09:44
1347241,18463287,2019/4/8,飞凤轩[进门],1,允许通过,09:45
1347112,21913034,2019/4/8,第六教学楼[出门],1,允许通过,09:45
1347242,363030,2019/4/8,飞凤轩[出门],1,允许通过,09:45
1347113,864299,2019/4/8,第六教学楼[出门],1,允许通过,09:45
1347243,600342,2019/4/8,飞凤轩[出门],1,允许通过,09:45
1347244,17931525,2019/4/8,飞凤轩[出门],1,允许通过,09:46
1347245,24860034,2019/4/8,飞凤轩[进门],1,允许通过,09:46
1347246,609286,2019/4/8,飞凤轩[进门],1,允许通过,09:46
1347247,19520794,2019/4/8,飞凤轩[出门],1,允许通过,09:47
1347114,136026,2019/4/8,第六教学楼[出门],1,允许通过,09:47
1347115,17859733,2019/4/8,第六教学楼[出门],1,允许通过,09:47
1347116,16944213,2019/4/8,第六教学楼[出门],1,允许通过,09:48
1347117,21242010,2019/4/8,第六教学楼[出门],1,允许通过,09:48
1347118,20948775,2019/4/8,第六教学楼[进门],1,允许通过,09:48
1347119,25218315,2019/4/8,第六教学楼[出门],1,允许通过,09:49
1347121,17262901,2019/4/8,第六教学楼[进门],1,允许通过,09:49
1347120,17262901,2019/4/8,第六教学楼[进门],1,允许通过,09:49
1347122,17061445,2019/4/8,第六教学楼[进门],1,允许通过,09:50
1347323,6936555,2019/4/8,第五教学楼[进门],1,允许通过,09:50
1347123,19804650,2019/4/8,第六教学楼[出门],1,允许通过,09:50
1347124,15628052,2019/4/8,第六教学楼[进门],1,允许通过,09:51
1347125,1363371,2019/4/8,第六教学楼[出门],1,允许通过,09:52
1347126,19352298,2019/4/8,第六教学楼[进门],1,允许通过,09:52
1347127,19352298,2019/4/8,第六教学楼[出门],1,允许通过,09:53
1347128,21144138,2019/4/8,第六教学楼[出门],1,允许通过,09:54
1347129,21415418,2019/4/8,第六教学楼[出门],1,允许通过,09:55
1347130,18722106,2019/4/8,第六教学楼[进门],1,允许通过,09:57
1347132,20711738,2019/4/8,第六教学楼[出门],1,允许通过,10:02
1347131,20711738,2019/4/8,第六教学楼[出门],1,允许通过,10:02
1347133,24634432,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347134,322310,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347135,21446986,2019/4/8,第六教学楼[进门],1,允许通过,10:05
1347044,20554055,2019/4/8,青鸾苑[出门],1,允许通过,00:00
1347136,1336027,2019/4/8,第六教学楼[进门],1,允许通过,10:07
1347137,1336027,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347138,19129658,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347141,20261290,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347142,22001386,2019/4/8,第六教学楼[进门],1,允许通过,10:11
1347045,16649972,2019/4/8,青鸾苑[出门],1,允许通过,10:12
1347143,18463415,2019/4/8,第六教学楼[进门],1,允许通过,10:13
1347144,15363220,2019/4/8,第六教学楼[出门],1,允许通过,10:18
1347145,5854404,2019/4/8,第六教学楼[出门],1,允许通过,10:18
1347146,22001386,2019/4/8,第六教学楼[出门],1,允许通过,10:19
1347147,7121648,2019/4/8,第六教学楼[出门],1,允许通过,10:21
1347148,22001386,2019/4/8,第六教学楼[进门],1,允许通过,10:22
1347150,18463415,2019/4/8,第六教学楼[出门],1,允许通过,10:27
1347151,1928603,2019/4/8,第六教学楼[进门],1,允许通过,10:28
1347308,20150708,2019/4/8,青鸾苑[出门],1,允许通过,10:32
1347152,20263770,2019/4/8,第六教学楼[出门],1,允许通过,10:33
1347153,24634432,2019/4/8,第六教学楼[进门],1,允许通过,10:34
1347154,24055200,2019/4/8,第六教学楼[出门],1,允许通过,10:35
1347155,24055200,2019/4/8,第六教学楼[进门],1,允许通过,10:38
1347157,725222,2019/4/8,第六教学楼[出门],1,允许通过,10:39
1347309,5761188,2019/4/8,青鸾苑[出门],1,允许通过,10:46
1347158,11819104,2019/4/8,第六教学楼[出门],1,允许通过,10:49
1347159,20263146,2019/4/8,第六教学楼[进门],1,允许通过,10:51
1347160,20951668,2019/4/8,第六教学楼[出门],1,允许通过,10:53
1347161,18235383,2019/4/8,第六教学楼[出门],1,允许通过,10:54
1347162,20948775,2019/4/8,第六教学楼[出门],1,允许通过,10:55
1347163,725222,2019/4/8,第六教学楼[进门],1,允许通过,10:56
1347324,7030624,2019/4/8,第五教学楼[进门],1,允许通过,11:17
1347310,24026021,2019/4/8,青鸾苑[进门],1,允许通过,11:20
1347325,20158778,2019/4/8,第五教学楼[进门],1,允许通过,11:20
1347311,24026021,2019/4/8,青鸾苑[出门],1,允许通过,11:32
1347312,19220058,2019/4/8,青鸾苑[进门],1,允许通过,11:36
1347313,16649972,2019/4/8,青鸾苑[出门],1,允许通过,11:53
1347314,15939040,2019/4/8,青鸾苑[进门],1,允许通过,12:20
1347315,5223428,2019/4/8,青鸾苑[进门],1,允许通过,12:22
1347250,20317424,2019/4/8,飞凤轩[进门],1,允许通过,13:22
1347251,8551712,2019/4/8,飞凤轩[进门],1,允许通过,13:23
1347252,16804058,2019/4/8,飞凤轩[进门],1,允许通过,13:23
1347253,600342,2019/4/8,飞凤轩[出门],1,允许通过,13:24
1347254,20343882,2019/4/8,飞凤轩[进门],1,允许通过,13:27
1347255,21863626,2019/4/8,飞凤轩[进门],1,允许通过,13:31
1347256,20602538,2019/4/8,飞凤轩[进门],1,允许通过,13:31
1347257,11436628,2019/4/8,飞凤轩[进门],1,允许通过,13:32
1347258,21162634,2019/4/8,飞凤轩[进门],1,允许通过,13:34
1347259,18746738,2019/4/8,飞凤轩[出门],1,允许通过,13:36
1347260,15208082,2019/4/8,飞凤轩[进门],1,允许通过,13:36
1347261,2747360,2019/4/8,飞凤轩[出门],1,允许通过,13:37
1347262,20655690,2019/4/8,飞凤轩[进门],1,允许通过,13:37
1347263,20448922,2019/4/8,飞凤轩[进门],1,允许通过,13:39
1347264,943238,2019/4/8,飞凤轩[进门],1,允许通过,13:40
1347265,17643924,2019/4/8,飞凤轩[出门],1,允许通过,13:40
1347266,21325642,2019/4/8,飞凤轩[进门],1,允许通过,13:41
1347268,21724138,2019/4/8,飞凤轩[进门],1,允许通过,13:42
1347269,1108662,2019/4/8,飞凤轩[出门],1,允许通过,13:44
1347270,25462386,2019/4/8,飞凤轩[出门],1,允许通过,13:46
1347271,22719600,2019/4/8,飞凤轩[出门],1,允许通过,13:50
1347272,18425274,2019/4/8,飞凤轩[进门],1,允许通过,13:52
1347273,20260906,2019/4/8,飞凤轩[进门],1,允许通过,13:52
1347274,18553162,2019/4/8,飞凤轩[进门],1,允许通过,13:53
1347275,7725856,2019/4/8,飞凤轩[进门],1,允许通过,13:56
1347276,18521210,2019/4/8,飞凤轩[进门],1,允许通过,13:56
1347277,1326299,2019/4/8,飞凤轩[进门],1,允许通过,13:56
1347278,23961930,2019/4/8,飞凤轩[出门],1,允许通过,14:00
1347279,16645765,2019/4/8,飞凤轩[出门],1,允许通过,14:00
1347280,19260906,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1347281,20343882,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1347282,18521210,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1347285,18911386,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1347286,20927335,2019/4/8,飞凤轩[出门],1,允许通过,14:08
1347287,17461541,2019/4/8,飞凤轩[出门],1,允许通过,14:08
1347288,24006618,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1347289,20801082,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1347290,16938853,2019/4/8,飞凤轩[进门],1,允许通过,00:00
1347291,16759461,2019/4/8,飞凤轩[出门],1,允许通过,14:11
1347292,21110138,2019/4/8,飞凤轩[出门],1,允许通过,00:00
1347293,18426266,2019/4/8,飞凤轩[出门],1,允许通过,14:12
1347294,19225882,2019/4/8,飞凤轩[出门],1,允许通过,14:12
1347295,17057269,2019/4/8,飞凤轩[出门],1,允许通过,14:13
1347164,4400443,2019/4/8,第六教学楼[出门],1,允许通过,14:29
1347165,3045730,2019/4/8,第六教学楼[进门],1,允许通过,14:31
1347166,19128394,2019/4/8,第六教学楼[进门],1,允许通过,14:34
1347167,4021300,2019/4/8,第六教学楼[出门],1,允许通过,14:35
1347168,17557204,2019/4/8,第六教学楼[出门],1,允许通过,14:40
1347169,21457578,2019/4/8,第六教学楼[进门],1,允许通过,14:42
1347170,20920746,2019/4/8,第六教学楼[出门],1,允许通过,14:42
1347171,20920746,2019/4/8,第六教学楼[进门],1,允许通过,14:42
1347172,19609498,2019/4/8,第六教学楼[出门],1,允许通过,14:46
1347173,19113218,2019/4/8,第六教学楼[出门],1,允许通过,14:47
1347174,24126591,2019/4/8,第六教学楼[进门],1,允许通过,14:48
1347175,19113218,2019/4/8,第六教学楼[出门],1,允许通过,14:51
1347176,19113218,2019/4/8,第六教学楼[出门],1,允许通过,14:53
1347177,20263146,2019/4/8,第六教学楼[出门],1,允许通过,14:53
1347178,20815591,2019/4/8,第六教学楼[出门],1,允许通过,14:54
1347179,19113218,2019/4/8,第六教学楼[出门],1,允许通过,14:56
1347180,20815591,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347181,14163418,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347182,19036071,2019/4/8,第六教学楼[出门],1,允许通过,15:03
1347316,433095,2019/4/8,青鸾苑[出门],1,允许通过,00:00
1347317,16127392,2019/4/8,青鸾苑[出门],1,允许通过,15:10
1347318,23145655,2019/4/8,青鸾苑[进门],1,允许通过,15:15
1347189,21644682,2019/4/8,第六教学楼[出门],1,允许通过,15:19
1347190,17708197,2019/4/8,第六教学楼[出门],1,允许通过,15:21
1347191,4400443,2019/4/8,第六教学楼[出门],1,允许通过,15:21
1347192,20429546,2019/4/8,第六教学楼[出门],1,允许通过,15:23
1347193,20429546,2019/4/8,第六教学楼[进门],1,允许通过,15:24
1347194,17459269,2019/4/8,第六教学楼[出门],1,允许通过,15:25
1347319,6749796,2019/4/8,青鸾苑[出门],1,允许通过,15:29
1347326,4400443,2019/4/8,第五教学楼[出门],1,允许通过,15:32
1347296,10119370,2019/4/8,飞凤轩[出门],1,允许通过,15:33
1347320,19006199,2019/4/8,青鸾苑[出门],1,允许通过,15:33
1347297,441670,2019/4/8,飞凤轩[出门],1,允许通过,15:35
1347195,18919194,2019/4/8,第六教学楼[出门],1,允许通过,15:37
1347196,18919194,2019/4/8,第六教学楼[进门],1,允许通过,15:37
1347298,1238278,2019/4/8,飞凤轩[出门],1,允许通过,15:37
1347299,19617370,2019/4/8,飞凤轩[进门],1,允许通过,15:38
1347197,11259122,2019/4/8,第六教学楼[出门],1,允许通过,15:39
1347300,17617476,2019/4/8,飞凤轩[出门],1,允许通过,15:41
1347301,3414186,2019/4/8,飞凤轩[进门],1,允许通过,15:43
1347198,20105445,2019/4/8,第六教学楼[进门],1,允许通过,15:44
1347302,10119370,2019/4/8,飞凤轩[进门],1,允许通过,15:44
1347199,20105445,2019/4/8,第六教学楼[出门],1,允许通过,15:46
1347303,10119370,2019/4/8,飞凤轩[进门],1,允许通过,15:46
1347304,17617476,2019/4/8,飞凤轩[进门],1,允许通过,15:48
1347200,21810250,2019/4/8,第六教学楼[进门],1,允许通过,15:48
1347305,21862442,2019/4/8,飞凤轩[出门],1,允许通过,15:49
1347306,17723957,2019/4/8,飞凤轩[进门],1,允许通过,15:49
1347307,21611322,2019/4/8,飞凤轩[出门],1,允许通过,15:50
1347201,1455126,2019/4/8,第六教学楼[进门],1,允许通过,15:50
1347202,21032602,2019/4/8,第六教学楼[出门],1,允许通过,15:51
1347203,24314491,2019/4/8,第六教学楼[出门],1,允许通过,15:51
1347204,17005525,2019/4/8,第六教学楼[出门],1,允许通过,15:54
1347321,23965239,2019/4/8,青鸾苑[出门],1,允许通过,15:55
1347205,20951668,2019/4/8,第六教学楼[出门],1,允许通过,15:56
1347206,20513226,2019/4/8,第六教学楼[出门],1,允许通过,15:58
1347207,17262901,2019/4/8,第六教学楼[出门],1,允许通过,16:00
1347211,16340647,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347212,19726141,2019/4/8,第六教学楼[进门],1,允许通过,16:01
1347213,21057370,2019/4/8,第六教学楼[进门],1,允许通过,16:03
1347214,18659834,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347322,19220058,2019/4/8,青鸾苑[出门],1,允许通过,00:00
1347215,20603226,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347216,20429546,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347217,18659834,2019/4/8,第六教学楼[进门],1,允许通过,16:09
1347218,20263770,2019/4/8,第六教学楼[出门],1,允许通过,00:00
1347220,20442666,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347219,20442666,2019/4/8,第六教学楼[进门],1,允许通过,00:00
1347221,20850746,2019/4/8,第六教学楼[进门],1,允许通过,16:12
1347222,322310,2019/4/8,第六教学楼[出门],1,允许通过,16:14
1347223,19125322,2019/4/8,第六教学楼[进门],1,允许通过,16:16
1347224,18639482,2019/4/8,第六教学楼[出门],1,允许通过,16:16
1347327,18803450,2019/4/8,第五教学楼[进门],1,允许通过,17:31
1347918,20914458,2019/4/8,飞凤轩[出门],1,允许通过,18:10
1347919,19046138,2019/4/8,飞凤轩[出门],1,允许通过,18:10
